Failure Name,Errors,dbscan_UMAP_BERT_euclidean23,hsdes_link,axon_link,Group Name
57b3bbc9,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",19.0,https://hsdes.intel.com/appstore/article/#/15015375815,https://axon.intel.com/app/view/16671a09-f336-43a4-87b1-eafe8f1d4b45,Reset-Matrix
4a4e3784,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",19.0,,,IIO_Matrix
f6c6afc2,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,https://hsdes.intel.com/appstore/article/#/16023682625,https://axon.intel.com/app/view/ae33ddee-0a9e-4732-9cc0-bb7017468998,Mesh
115e7743,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_oob.advisory_non_fatal_error_status']",20.0,https://hsdes.intel.com/appstore/article/#/16023994363,https://axon.intel.com/app/view/e4b7515e-7344-4001-9500-fbbfec877212,Mesh
47047f2b,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,https://hsdes.intel.com/appstore/article/#/16024220479,https://axon.intel.com/app/view/5a9fb788-9e5e-4e23-8705-0773faa746ab,Mesh
a1820b7c,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,https://hsdes.intel.com/appstore/article/#/16024327625,https://axon.intel.com/app/view/59b107ac-33ca-4a06-b6ab-cc31bbc44f22,Reset
9b1f7eb5,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,https://hsdes.intel.com/appstore/article/#/16023682625,https://axon.intel.com/app/view/18da2d54-3fc5-4032-9489-f1723bcb9a06,Mesh
7ead4442,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,,,Reset
509b3cbc,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,,,Virtualization
7e610637,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,https://hsdes.intel.com/appstore/article/#/16024489173,https://axon.intel.com/app/view/e4d4a632-e810-7957-b18c-9ec77621b4d1,Reset
0fddb6fa,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,,,Concurrency
63520c4a,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,https://hsdes.intel.com/appstore/article/#/22020200030,https://axon.intel.com/app/view/88889040-d99c-417e-9e28-559cfaac6a07,Memory
ccf7d086,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,https://hsdes.intel.com/appstore/article/#/14022640895,https://axon.intel.com/app/view/006bd099-40e4-4de3-b4db-0a637f2d1a39,Memory
634f3be8,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_agent has the unexpected value of 0x0', 'socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!']['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)']",20.0,,,Memory
db2de286,"['COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)']['socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']['IOMMU TLB Arbiter is non idle', 'IOMMU TLB Arbiter is non idle']['Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1', 'Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1']['UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found']['corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",21.0,https://hsdes.intel.com/appstore/article/#/16023853624,https://axon.intel.com/app/view/9f166c5b-aa0d-4a40-8fce-ca0fe9320cda,Reset-Matrix
e5e897b9,"['COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)']['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']['IOMMU TLB Arbiter is non idle', 'IOMMU TLB Arbiter is non idle', 'IOMMU TLB Arbiter is non idle', 'IOMMU TLB Arbiter is non idle'][""mscod: SBO_AD_CTRL_PAR_ERR- SCF IP (from SBO {'PORTID': '0x5a5d', 'source_name': 'compute2:scf_sbo.0.ddimb.54'}) error  SBO_AD_CTRL_PAR_ERR signaled to ubox MCA."", 'Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1', 'Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1']['UBOX error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found']['corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",21.0,https://hsdes.intel.com/appstore/article/#/16024529601,https://axon.intel.com/app/view/c71d5c9a-e7d6-413a-a8e4-c0884600e5c8,Reset
