0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"['PRIMECODE_WATCHDOG_TIMER_EXPIRED', 'PRIMECODE_WATCHDOG_TIMER_EXPIRED', 'PRIMECODE_WATCHDOG_TIMER_EXPIRED', 'PRIMECODE_WATCHDOG_TIMER_EXPIRED', 'PRIMECODE_WATCHDOG_TIMER_EXPIRED', 'Failed to send HPM message']",[],[],[],"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']",[],[],"['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0', 'Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x4']","['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Pcode Error)( mscod:0x1400 desc: MCA_HPM_MSG_SEND_TIMEOUT)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"['PRIMECODE_WATCHDOG_TIMER_EXPIRED', 'PRIMECODE_WATCHDOG_TIMER_EXPIRED', 'PRIMECODE_WATCHDOG_TIMER_EXPIRED']",[''],[],[],[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x19']","['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"['PRIMECODE_WATCHDOG_TIMER_EXPIRED', 'PRIMECODE_WATCHDOG_TIMER_EXPIRED', 'PRIMECODE_WATCHDOG_TIMER_EXPIRED']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",[],[],[],"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'Jumpers J5562 and J5563 set to 1-2 which enables a0_debug_strap. This is not POR and could cause issues with DRNG. Uninstall the jumpers if this is an issue.']",[],[],"['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x4', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x18', 'Merge Bank12-B2CMI signaled an MCA to Ubox; Check mc_status of MCA BANKID:12 and  MCA BANK_INDEX:0x7']","['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x1136 desc:Cache Errors (Filtered): DRD.D.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'CHA ERROR ( mcacod:0x17a desc:Cache Errors: EVICT.G.L2)( mscod:0xc desc: CHA TOR_TIMEOUT)', 'B2CMI ERROR ( mcacod:0x400 desc:Internal Timer Error: Internal Timer Error)( mscod:0x9 desc: B2CMI timeout error)', 'B2CMI ERROR ( mcacod:0x400 desc:Internal Timer Error: Internal Timer Error)( mscod:0x9 desc: B2CMI timeout error)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']","['Non-fatal global error dev8_nf_sts from uncore.pi5.pxp0.rp6', 'Corrected global error dev1_co_sts from uncore.hiop.hiop3']",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']",[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'Jumpers J5562 and J5563 set to 1-2 which enables a0_debug_strap. This is not POR and could cause issues with DRNG. Uninstall the jumpers if this is an issue.']",[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']",[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']",[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']",[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'Jumpers J5562 and J5563 set to 1-2 which enables a0_debug_strap. This is not POR and could cause issues with DRNG. Uninstall the jumpers if this is an issue.']",[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']",[],[],"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
